x-axis,1,2
second,Volt,Volt
-9.5200E-03,-1.6107600E+00,+272.5817E-03
-9.5100E-03,-1.5816519E+00,+288.3983E-03
-9.5000E-03,-1.5490891E+00,+307.6948E-03
-9.4900E-03,-1.5156469E+00,+325.3078E-03
-9.4800E-03,-1.4914132E+00,+337.3555E-03
-9.4700E-03,-1.4560866E+00,+345.5842E-03
-9.4600E-03,-1.4268529E+00,+355.2199E-03
-9.4500E-03,-1.3931217E+00,+368.8128E-03
-9.4400E-03,-1.3531092E+00,+385.4209E-03
-9.4300E-03,-1.3173680E+00,+400.2827E-03
-9.4200E-03,-1.2736871E+00,+412.4309E-03
-9.4100E-03,-1.2371293E+00,+421.9912E-03
-9.4000E-03,-1.1945665E+00,+430.6219E-03
-9.3900E-03,-1.1616393E+00,+439.4159E-03
-9.3800E-03,-1.1158856E+00,+449.5415E-03
-9.3700E-03,-1.0770539E+00,+460.0566E-03
-9.3600E-03,-1.0313253E+00,+470.0942E-03
-9.3500E-03,-992.3051E-03,+479.6169E-03
-9.3400E-03,-948.0338E-03,+487.5440E-03
-9.3300E-03,-904.6544E-03,+494.3782E-03
-9.3200E-03,-859.7926E-03,+499.7048E-03
-9.3100E-03,-810.0689E-03,+503.9385E-03
-9.3000E-03,-766.2373E-03,+508.1344E-03
-9.2900E-03,-714.9056E-03,+512.2174E-03
-9.2800E-03,-670.7724E-03,+516.6897E-03
-9.2700E-03,-621.8655E-03,+520.9359E-03
-9.2600E-03,-571.3252E-03,+524.3405E-03
-9.2500E-03,-521.4508E-03,+527.8580E-03
-9.2400E-03,-466.1494E-03,+530.9485E-03
-9.2300E-03,-414.2523E-03,+533.2098E-03
-9.2200E-03,-368.8880E-03,+535.0817E-03
-9.2100E-03,-315.4081E-03,+536.2249E-03
-9.2000E-03,-269.1267E-03,+536.6520E-03
-9.1900E-03,-217.5689E-03,+536.6394E-03
-9.1800E-03,-162.1166E-03,+535.5088E-03
-9.1700E-03,-116.8026E-03,+533.3731E-03
-9.1600E-03,-61.1494E-03,+530.9610E-03
-9.1500E-03,-10.9608E-03,+528.1093E-03
-9.1400E-03,+36.6019E-03,+525.1193E-03
-9.1300E-03,+94.1145E-03,+521.1872E-03
-9.1200E-03,+149.1145E-03,+517.2801E-03
-9.1100E-03,+195.3708E-03,+513.0842E-03
-9.1000E-03,+252.0416E-03,+509.0766E-03
-9.0900E-03,+303.8507E-03,+504.5540E-03
-9.0800E-03,+354.3281E-03,+499.9560E-03
-9.0700E-03,+409.6798E-03,+495.3580E-03
-9.0600E-03,+452.8708E-03,+488.9887E-03
-9.0500E-03,+506.1245E-03,+481.1872E-03
-9.0400E-03,+559.8306E-03,+472.2299E-03
-9.0300E-03,+598.7627E-03,+461.4887E-03
-9.0200E-03,+651.8657E-03,+450.9485E-03
-9.0100E-03,+699.5040E-03,+440.7726E-03
-9.0000E-03,+748.6497E-03,+431.7525E-03
-8.9900E-03,+800.4085E-03,+423.5741E-03
-8.9800E-03,+839.2401E-03,+414.3404E-03
-8.9700E-03,+889.2652E-03,+402.3178E-03
-8.9600E-03,+928.2226E-03,+387.7700E-03
-8.9500E-03,+976.4763E-03,+371.3253E-03
-8.9400E-03,+1.0126949E+00,+357.1922E-03
-8.9300E-03,+1.0611622E+00,+346.6268E-03
-8.9200E-03,+1.1057351E+00,+338.5490E-03
-8.9100E-03,+1.1496547E+00,+327.2927E-03
-8.9000E-03,+1.1935618E+00,+310.5841E-03
-8.8900E-03,+1.2291019E+00,+291.2625E-03
-8.8800E-03,+1.2652828E+00,+274.4158E-03
-8.8700E-03,+1.3029587E+00,+262.3555E-03
-8.8600E-03,+1.3377200E+00,+250.8102E-03
-8.8500E-03,+1.3777325E+00,+233.1343E-03
-8.8400E-03,+1.4071421E+00,+212.3806E-03
-8.8300E-03,+1.4439511E+00,+194.0640E-03
-8.8200E-03,+1.4693405E+00,+183.0213E-03
-8.8100E-03,+1.4948431E+00,+173.6997E-03
-8.8000E-03,+1.5308733E+00,+158.6368E-03
-8.7900E-03,+1.5578330E+00,+138.4735E-03
-8.7800E-03,+1.5883104E+00,+117.6193E-03
-8.7700E-03,+1.6183230E+00,+99.1142E-03
-8.7600E-03,+1.6403079E+00,+78.3604E-03
-8.7500E-03,+1.6657350E+00,+55.1820E-03
-8.7400E-03,+1.6900566E+00,+34.2650E-03
-8.7300E-03,+1.7080842E+00,+17.8580E-03
-8.7200E-03,+1.7242526E+00,+433.3E-06
-8.7100E-03,+1.7442903E+00,-22.1421E-03
-8.7000E-03,+1.7650441E+00,-42.8707E-03
-8.6900E-03,+1.7804963E+00,-58.3481E-03
-8.6800E-03,+1.7913757E+00,-73.6873E-03
-8.6700E-03,+1.8021923E+00,-95.6974E-03
-8.6600E-03,+1.8130465E+00,-118.6999E-03
-8.6500E-03,+1.8247802E+00,-135.4586E-03
-8.6400E-03,+1.8351571E+00,-148.4486E-03
-8.6300E-03,+1.8436244E+00,-169.5918E-03
-8.6200E-03,+1.8493907E+00,-194.6295E-03
-8.6100E-03,+1.8531595E+00,-214.4913E-03
-8.6000E-03,+1.8565641E+00,-228.9888E-03
-8.5900E-03,+1.8568656E+00,-248.9511E-03
-8.5800E-03,+1.8563756E+00,-273.0340E-03
-8.5700E-03,+1.8531972E+00,-292.9837E-03
-8.5600E-03,+1.8498680E+00,-308.6496E-03
-8.5500E-03,+1.8450690E+00,-328.4235E-03
-8.5400E-03,+1.8380087E+00,-352.2175E-03
-8.5300E-03,+1.8283228E+00,-370.7852E-03
-8.5200E-03,+1.8161117E+00,-383.2224E-03
-8.5100E-03,+1.8047298E+00,-396.8908E-03
-8.5000E-03,+1.7941896E+00,-417.8079E-03
-8.4900E-03,+1.7833856E+00,-440.8230E-03
-8.4800E-03,+1.7698428E+00,-457.4310E-03
-8.4700E-03,+1.7505840E+00,-470.0189E-03
-8.4600E-03,+1.7296544E+00,-487.0290E-03
-8.4500E-03,+1.7122800E+00,-508.3858E-03
-8.4400E-03,+1.6950690E+00,-527.5817E-03
-8.4300E-03,+1.6730840E+00,-541.1747E-03
-8.4200E-03,+1.6464508E+00,-553.4611E-03
-8.4100E-03,+1.6248805E+00,-571.5516E-03
-8.4000E-03,+1.5967020E+00,-592.8079E-03
-8.3900E-03,+1.5647548E+00,-610.9988E-03
-8.3800E-03,+1.5385362E+00,-625.3707E-03
-8.3700E-03,+1.5038502E+00,-639.2400E-03
-8.3600E-03,+1.4744031E+00,-655.9988E-03
-8.3500E-03,+1.4525438E+00,-672.8958E-03
-8.3400E-03,+1.4164759E+00,-686.9159E-03
-8.3300E-03,+1.3851317E+00,-697.1797E-03
-8.3200E-03,+1.3499180E+00,-704.5038E-03
-8.3100E-03,+1.3108729E+00,-712.9460E-03
-8.3000E-03,+1.2772296E+00,-723.3355E-03
-8.2900E-03,+1.2377699E+00,-735.7727E-03
-8.2800E-03,+1.2055085E+00,-749.2400E-03
-8.2700E-03,+1.1618904E+00,-761.2626E-03
-8.2600E-03,+1.1219029E+00,-771.2249E-03
-8.2500E-03,+1.0743402E+00,-778.9887E-03
-8.2400E-03,+1.0318024E+00,-785.6973E-03
-8.2300E-03,+988.3855E-03,-792.6320E-03
-8.2200E-03,+947.1793E-03,-800.0691E-03
-8.2100E-03,+903.6618E-03,-808.5616E-03
-8.2000E-03,+857.1290E-03,-817.1169E-03
-8.1900E-03,+817.3175E-03,-825.2450E-03
-8.1800E-03,+766.6767E-03,-833.0591E-03
-8.1700E-03,+719.9431E-03,-839.7048E-03
-8.1600E-03,+668.6492E-03,-845.6470E-03
-8.1500E-03,+618.0586E-03,-849.8430E-03
-8.1400E-03,+576.4759E-03,-853.8128E-03
-8.1300E-03,+525.2320E-03,-856.2751E-03
-8.1200E-03,+476.4883E-03,-858.0842E-03
-8.1100E-03,+424.4281E-03,-860.1068E-03
-8.1000E-03,+375.0938E-03,-861.0239E-03
-8.0900E-03,+326.5260E-03,-861.9409E-03
-8.0800E-03,+269.3527E-03,-862.6193E-03
-8.0700E-03,+217.8324E-03,-863.1972E-03
-8.0600E-03,+170.5462E-03,-863.4611E-03
-8.0500E-03,+112.4054E-03,-862.9083E-03
-8.0400E-03,+59.0887E-03,-862.3304E-03
-8.0300E-03,+10.2069E-03,-861.6017E-03
-8.0200E-03,-44.8559E-03,-860.5465E-03
-8.0100E-03,-93.2103E-03,-859.0264E-03
-8.0000E-03,-143.9388E-03,-856.8781E-03
-7.9900E-03,-197.7454E-03,-854.7299E-03
-7.9800E-03,-245.6851E-03,-851.3254E-03
-7.9700E-03,-298.5116E-03,-847.2801E-03
-7.9600E-03,-347.7454E-03,-841.9786E-03
-7.9500E-03,-392.6825E-03,-835.8982E-03
-7.9400E-03,-447.7956E-03,-828.5615E-03
-7.9300E-03,-497.6575E-03,-820.6344E-03
-7.9200E-03,-550.1448E-03,-811.9534E-03
-7.9100E-03,-605.1197E-03,-803.5112E-03
-7.9000E-03,-649.8434E-03,-795.0690E-03
-7.8900E-03,-700.6850E-03,-788.5866E-03
-7.8800E-03,-748.3484E-03,-781.9786E-03
-7.8700E-03,-793.4740E-03,-774.7424E-03
-7.8600E-03,-846.6398E-03,-765.3831E-03
-7.8500E-03,-888.8509E-03,-753.9257E-03
-7.8400E-03,-936.8533E-03,-740.5464E-03
-7.8300E-03,-977.9464E-03,-727.4559E-03
-7.8200E-03,-1.0217653E+00,-716.1871E-03
-7.8100E-03,-1.0623685E+00,-707.1670E-03
-7.8000E-03,-1.1056850E+00,-700.1570E-03
-7.7900E-03,-1.1485243E+00,-691.3253E-03
-7.7800E-03,-1.1858859E+00,-678.4107E-03
-7.7700E-03,-1.2230218E+00,-662.0036E-03
-7.7600E-03,-1.2643282E+00,-645.2197E-03
-7.7500E-03,-1.3041147E+00,-630.1192E-03
-7.7400E-03,-1.3436372E+00,-616.5388E-03
-7.7300E-03,-1.3801574E+00,-599.9056E-03
-7.7200E-03,-1.4187503E+00,-579.2900E-03
-7.7100E-03,-1.4451573E+00,-559.4408E-03
-7.7000E-03,-1.4832603E+00,-545.0062E-03
-7.6900E-03,-1.5085115E+00,-532.9333E-03
-7.6800E-03,-1.5369664E+00,-516.1242E-03
-7.6700E-03,-1.5728709E+00,-494.7674E-03
-7.6600E-03,-1.6012251E+00,-475.7850E-03
-7.6500E-03,-1.6344538E+00,-461.7775E-03
-7.6400E-03,-1.6619411E+00,-447.7699E-03
-7.6300E-03,-1.6830467E+00,-426.1493E-03
-7.6200E-03,-1.7102578E+00,-403.7875E-03
-7.6100E-03,-1.7350693E+00,-387.1544E-03
-7.6000E-03,-1.7514134E+00,-375.7222E-03
-7.5900E-03,-1.7689512E+00,-359.5538E-03
-7.5800E-03,-1.7917402E+00,-336.9910E-03
-7.5700E-03,-1.8115516E+00,-315.1694E-03
-7.5600E-03,-1.8265767E+00,-299.2398E-03
-7.5500E-03,-1.8383481E+00,-281.0613E-03
-7.5400E-03,-1.8520667E+00,-258.0086E-03
-7.5300E-03,-1.8663883E+00,-235.2699E-03
-7.5200E-03,-1.8796546E+00,-219.4659E-03
-7.5100E-03,-1.8896295E+00,-202.7573E-03
-7.5000E-03,-1.8970792E+00,-179.1141E-03
-7.4900E-03,-1.9020540E+00,-155.7347E-03
-7.4800E-03,-1.9059988E+00,-140.0187E-03
-7.4700E-03,-1.9077827E+00,-126.0991E-03
-7.4600E-03,-1.9102701E+00,-104.6166E-03
-7.4500E-03,-1.9102701E+00,-81.6267E-03
-7.4400E-03,-1.9102449E+00,-64.3277E-03
-7.4300E-03,-1.9071670E+00,-49.8177E-03
-7.4200E-03,-1.9047047E+00,-30.9734E-03
-7.4100E-03,-1.9004585E+00,-8.3729E-03
-7.4000E-03,-1.8943152E+00,+10.8984E-03
-7.3900E-03,-1.8853203E+00,+26.9537E-03
-7.3800E-03,-1.8739006E+00,+45.5844E-03
-7.3700E-03,-1.8603202E+00,+69.1271E-03
-7.3600E-03,-1.8460865E+00,+90.6472E-03
-7.3500E-03,-1.8330086E+00,+109.8934E-03
-7.3400E-03,-1.8203579E+00,+129.7678E-03
-7.3300E-03,-1.8033854E+00,+151.2125E-03
-7.3200E-03,-1.7808226E+00,+168.6245E-03
-7.3100E-03,-1.7603452E+00,+179.4662E-03
-7.3000E-03,-1.7448805E+00,+188.7878E-03
-7.2900E-03,-1.7253452E+00,+203.4110E-03
-7.2800E-03,-1.6974683E+00,+224.0392E-03
-7.2700E-03,-1.6733226E+00,+243.9889E-03
-7.2600E-03,-1.6513125E+00,+258.1094E-03
-7.2500E-03,-1.6197546E+00,+268.4361E-03
-7.2400E-03,-1.5891391E+00,+283.4361E-03
-7.2300E-03,-1.5584984E+00,+302.3181E-03
-7.2200E-03,-1.5227195E+00,+320.9738E-03
-7.2100E-03,-1.4984608E+00,+334.2652E-03
-7.2000E-03,-1.4670535E+00,+343.2476E-03
-7.1900E-03,-1.4335487E+00,+352.4059E-03
-7.1800E-03,-1.4036239E+00,+364.7552E-03
-7.1700E-03,-1.3619782E+00,+380.4964E-03
-7.1600E-03,-1.3276943E+00,+396.6270E-03
-7.1500E-03,-1.2833852E+00,+409.5793E-03
-7.1400E-03,-1.2480837E+00,+419.7174E-03
-7.1300E-03,-1.2037747E+00,+428.4234E-03
-7.1200E-03,-1.1719657E+00,+436.3380E-03
-7.1100E-03,-1.1266264E+00,+445.7476E-03
-7.1000E-03,-1.0885359E+00,+456.3758E-03
-7.0900E-03,-1.0415259E+00,+467.2677E-03
-7.0800E-03,-1.0048676E+00,+476.6521E-03
-7.0700E-03,-958.3350E-03,+485.6848E-03
-7.0600E-03,-918.5987E-03,+492.3053E-03
-7.0500E-03,-869.8802E-03,+497.9586E-03
-7.0400E-03,-825.0433E-03,+502.7953E-03
-7.0300E-03,-777.3173E-03,+507.1043E-03
-7.0200E-03,-727.3424E-03,+511.0868E-03
-7.0100E-03,-685.0182E-03,+514.8681E-03
-7.0000E-03,-632.6314E-03,+519.3782E-03
-6.9900E-03,-586.3624E-03,+523.5742E-03
-6.9800E-03,-535.0057E-03,+527.4561E-03
-6.9700E-03,-478.4730E-03,+530.0817E-03
-6.9600E-03,-429.8548E-03,+532.4812E-03
-6.9500E-03,-379.7420E-03,+534.5163E-03
-6.9400E-03,-329.3147E-03,+536.0364E-03
-6.9300E-03,-284.4279E-03,+536.3756E-03
-6.9200E-03,-229.1640E-03,+536.5641E-03
-6.9100E-03,-178.4477E-03,+536.0239E-03
-6.9000E-03,-130.8725E-03,+534.3907E-03
-6.8900E-03,-73.7871E-03,+531.7902E-03
-6.8800E-03,-27.9955E-03,+529.0640E-03
-6.8700E-03,+24.1525E-03,+526.3379E-03
-6.8600E-03,+79.1276E-03,+522.6696E-03
-6.8500E-03,+132.4442E-03,+518.6243E-03
-6.8400E-03,+183.9766E-03,+514.2525E-03
-6.8300E-03,+237.7080E-03,+510.0062E-03
-6.8200E-03,+286.7659E-03,+505.4459E-03
-6.8100E-03,+342.4063E-03,+500.9107E-03
-6.8000E-03,+396.2005E-03,+496.4509E-03
-6.7900E-03,+438.5621E-03,+490.4208E-03
-6.7800E-03,+494.1777E-03,+483.6117E-03
-6.7700E-03,+544.6051E-03,+474.2901E-03
-6.7600E-03,+587.7831E-03,+464.5916E-03
-6.7500E-03,+638.0974E-03,+453.7373E-03
-6.7400E-03,+684.2405E-03,+443.5112E-03
-6.7300E-03,+736.8661E-03,+434.3403E-03
-6.7200E-03,+785.3839E-03,+425.8981E-03
-6.7100E-03,+828.8761E-03,+417.0288E-03
-6.7000E-03,+876.0371E-03,+405.6845E-03
-6.6900E-03,+916.1752E-03,+391.6895E-03
-6.6800E-03,+965.1074E-03,+375.4332E-03
-6.6700E-03,+1.0010872E+00,+360.5714E-03
-6.6600E-03,+1.0496174E+00,+349.4534E-03
-6.6500E-03,+1.0913637E+00,+340.7348E-03
-6.6400E-03,+1.1392530E+00,+330.8101E-03
-6.6300E-03,+1.1807983E+00,+315.4834E-03
-6.6200E-03,+1.2209615E+00,+296.1367E-03
-6.6100E-03,+1.2537756E+00,+278.2850E-03
-6.6000E-03,+1.2939389E+00,+265.4835E-03
-6.5900E-03,+1.3268787E+00,+254.1770E-03
-6.5800E-03,+1.3685746E+00,+238.5362E-03
-6.5700E-03,+1.3970419E+00,+218.0964E-03
-6.5600E-03,+1.4338636E+00,+198.2724E-03
-6.5500E-03,+1.4642277E+00,+185.7097E-03
-6.5400E-03,+1.4858861E+00,+176.2875E-03
-6.5300E-03,+1.5212379E+00,+163.6241E-03
-6.5200E-03,+1.5504840E+00,+144.4532E-03
-6.5100E-03,+1.5794163E+00,+123.1090E-03
-6.5000E-03,+1.6107730E+00,+103.8628E-03
-6.4900E-03,+1.6346297E+00,+84.6166E-03
-6.4800E-03,+1.6583986E+00,+61.2748E-03
-6.4700E-03,+1.6843910E+00,+39.0638E-03
-6.4600E-03,+1.7038381E+00,+21.9910E-03
-6.4500E-03,+1.7191900E+00,+5.4960E-03
-6.4400E-03,+1.7388131E+00,-15.4212E-03
-6.4300E-03,+1.7595920E+00,-38.0468E-03
-6.4200E-03,+1.7766647E+00,-54.9437E-03
-6.4100E-03,+1.7887250E+00,-69.1397E-03
-6.4000E-03,+1.7992150E+00,-89.1021E-03
-6.3900E-03,+1.8100944E+00,-112.5443E-03
-6.3800E-03,+1.8220542E+00,-131.6522E-03
-6.3700E-03,+1.8320667E+00,-144.8934E-03
-6.3600E-03,+1.8412375E+00,-162.4438E-03
-6.3500E-03,+1.8480843E+00,-187.5946E-03
-6.3400E-03,+1.8530214E+00,-209.7678E-03
-6.3300E-03,+1.8560113E+00,-224.7678E-03
-6.3200E-03,+1.8567274E+00,-242.9589E-03
-6.3100E-03,+1.8563882E+00,-266.7906E-03
-6.3000E-03,+1.8548680E+00,-288.8508E-03
-6.2900E-03,+1.8518027E+00,-304.8432E-03
-6.2800E-03,+1.8465388E+00,-322.5317E-03
-6.2700E-03,+1.8396544E+00,-346.1247E-03
-6.2600E-03,+1.8305338E+00,-366.9537E-03
-6.2500E-03,+1.8196292E+00,-380.4336E-03
-6.2400E-03,+1.8081970E+00,-393.0216E-03
-6.2300E-03,+1.7973930E+00,-411.7026E-03
-6.2200E-03,+1.7865764E+00,-435.3584E-03
-6.2100E-03,+1.7742146E+00,-453.5994E-03
-6.2000E-03,+1.7560612E+00,-466.5517E-03
-6.1900E-03,+1.7352447E+00,-481.7779E-03
-6.1800E-03,+1.7165135E+00,-502.5569E-03
-6.1700E-03,+1.7006593E+00,-523.0467E-03
-6.1600E-03,+1.6799431E+00,-537.6572E-03
-6.1500E-03,+1.6532973E+00,-549.7804E-03
-6.1400E-03,+1.6305336E+00,-566.0744E-03
-6.1300E-03,+1.6050937E+00,-586.5769E-03
-6.1200E-03,+1.5728449E+00,-606.2377E-03
-6.1100E-03,+1.5454581E+00,-621.6773E-03
-6.1000E-03,+1.5143524E+00,-635.3331E-03
-6.0900E-03,+1.4805335E+00,-651.3884E-03
-6.0800E-03,+1.4601441E+00,-668.3231E-03
-6.0700E-03,+1.4265761E+00,-683.6120E-03
-6.0600E-03,+1.3924681E+00,-694.7175E-03
-6.0500E-03,+1.3620911E+00,-703.1722E-03
-6.0400E-03,+1.3203072E+00,-710.4712E-03
-6.0300E-03,+1.2879454E+00,-720.3582E-03
-6.0200E-03,+1.2469906E+00,-732.4562E-03
-6.0100E-03,+1.2155208E+00,-745.6723E-03
-6.0000E-03,+1.1732719E+00,-758.5743E-03
-5.9900E-03,+1.1335232E+00,-768.8506E-03
-5.9800E-03,+1.0858975E+00,-777.0290E-03
-5.9700E-03,+1.0452065E+00,-784.0516E-03
-5.9600E-03,+997.5685E-03,-790.6597E-03
-5.9500E-03,+961.2115E-03,-797.9587E-03
-5.9400E-03,+913.1715E-03,-806.0742E-03
-5.9300E-03,+871.5004E-03,-814.5667E-03
-5.9200E-03,+827.0284E-03,-823.0591E-03
-5.9100E-03,+781.5255E-03,-831.2753E-03
-5.9000E-03,+733.8246E-03,-838.3481E-03
-5.8900E-03,+681.0105E-03,-843.9888E-03
-5.8800E-03,+634.3520E-03,-849.1018E-03
-5.8700E-03,+585.4328E-03,-852.7199E-03
-5.8600E-03,+540.9726E-03,-855.4711E-03
-5.8500E-03,+490.7969E-03,-857.5691E-03
-5.8400E-03,+435.5709E-03,-859.7048E-03
-5.8300E-03,+392.1787E-03,-860.9610E-03
-5.8200E-03,+339.5156E-03,-861.6269E-03
-5.8100E-03,+282.8947E-03,-862.5189E-03
-5.8000E-03,+234.0129E-03,-863.0967E-03
-5.7900E-03,+180.9730E-03,-863.1595E-03
-5.7800E-03,+127.8822E-03,-863.0088E-03
-5.7700E-03,+75.2817E-03,-862.4309E-03
-5.7600E-03,+21.4880E-03,-861.6395E-03
-5.7500E-03,-31.1880E-03,-860.6470E-03
-5.7400E-03,-77.0800E-03,-859.4409E-03
-5.7300E-03,-133.1979E-03,-857.3932E-03
-5.7200E-03,-181.8038E-03,-855.4459E-03
-5.7100E-03,-231.2634E-03,-852.1419E-03
-5.7000E-03,-286.9668E-03,-848.1469E-03
-5.6900E-03,-331.7661E-03,-843.3354E-03
-5.6800E-03,-381.4642E-03,-837.5941E-03
-5.6700E-03,-433.7385E-03,-830.2574E-03
-5.6600E-03,-481.9419E-03,-822.4935E-03
-5.6500E-03,-537.9090E-03,-813.9132E-03
-5.6400E-03,-591.4268E-03,-805.2323E-03
-5.6300E-03,-636.1503E-03,-797.3680E-03
-5.6200E-03,-690.0197E-03,-790.1067E-03
-5.6100E-03,-733.2735E-03,-783.4484E-03
-5.6000E-03,-782.0673E-03,-776.4132E-03
-5.5900E-03,-833.1228E-03,-768.1468E-03
-5.5800E-03,-875.8864E-03,-757.0664E-03
-5.5700E-03,-925.7985E-03,-744.0261E-03
-5.5600E-03,-965.7106E-03,-731.0613E-03
-5.5500E-03,-1.0117783E+00,-718.9382E-03
-5.5400E-03,-1.0490775E+00,-709.4282E-03
-5.5300E-03,-1.0955346E+00,-702.2423E-03
-5.5200E-03,-1.1352835E+00,-694.3277E-03
-5.5100E-03,-1.1781224E+00,-682.6442E-03
-5.5000E-03,-1.2105222E+00,-666.8653E-03
-5.4900E-03,-1.2553462E+00,-649.9808E-03
-5.4800E-03,-1.2910749E+00,-634.1517E-03
-5.4700E-03,-1.3347556E+00,-620.6342E-03
-5.4600E-03,-1.3688889E+00,-604.7547E-03
-5.4500E-03,-1.4098310E+00,-584.7672E-03
-5.4400E-03,-1.4372681E+00,-563.9884E-03
-5.4300E-03,-1.4734115E+00,-548.2472E-03
-5.4200E-03,-1.5021926E+00,-536.2372E-03
-5.4100E-03,-1.5278711E+00,-521.0110E-03
-5.4000E-03,-1.5640396E+00,-500.5335E-03
-5.3900E-03,-1.5937756E+00,-480.3577E-03
-5.3800E-03,-1.6254591E+00,-465.3201E-03
-5.3700E-03,-1.6557102E+00,-452.6568E-03
-5.3600E-03,-1.6774438E+00,-433.3727E-03
-5.3500E-03,-1.7024817E+00,-409.5159E-03
-5.3400E-03,-1.7299690E+00,-391.0236E-03
-5.3300E-03,-1.7476950E+00,-378.9256E-03
-5.3200E-03,-1.7647553E+00,-365.3828E-03
-5.3100E-03,-1.7859615E+00,-343.3224E-03
-5.3000E-03,-1.8066272E+00,-320.5712E-03
-5.2900E-03,-1.8230593E+00,-303.4734E-03
-5.2800E-03,-1.8357728E+00,-286.7773E-03
-5.2700E-03,-1.8486623E+00,-264.7294E-03
-5.2600E-03,-1.8633985E+00,-240.5461E-03
-5.2500E-03,-1.8766648E+00,-223.3980E-03
-5.2400E-03,-1.8872552E+00,-207.8702E-03
-5.2300E-03,-1.8953204E+00,-185.8223E-03
-5.2200E-03,-1.9013506E+00,-161.2496E-03
-5.2100E-03,-1.9050440E+00,-143.8629E-03
-5.2000E-03,-1.9078203E+00,-130.1818E-03
-5.1900E-03,-1.9105841E+00,-111.3501E-03
-5.1800E-03,-1.9106218E+00,-87.8827E-03
-5.1700E-03,-1.9102701E+00,-68.2220E-03
-5.1600E-03,-1.9075816E+00,-53.8879E-03
-5.1500E-03,-1.9053077E+00,-36.9029E-03
-5.1400E-03,-1.9015640E+00,-14.3651E-03
-5.1300E-03,-1.8959860E+00,+6.5141E-03
-5.1200E-03,-1.8884860E+00,+22.7956E-03
-5.1100E-03,-1.8774934E+00,+39.9187E-03
-5.1000E-03,-1.8644783E+00,+62.2178E-03
-5.0900E-03,-1.8493904E+00,+85.3082E-03
-5.0800E-03,-1.8362121E+00,+104.6423E-03
-5.0700E-03,-1.8240763E+00,+124.0142E-03
-5.0600E-03,-1.8083728E+00,+145.4213E-03
-5.0500E-03,-1.7874681E+00,+164.2277E-03
-5.0400E-03,-1.7659230E+00,+176.9663E-03
-5.0300E-03,-1.7489130E+00,+186.0994E-03
-5.0200E-03,-1.7316390E+00,+199.1775E-03
-5.0100E-03,-1.7052821E+00,+218.4615E-03
-5.0000E-03,-1.6794279E+00,+238.9137E-03
-4.9900E-03,-1.6578198E+00,+254.9061E-03
-4.9800E-03,-1.6288498E+00,+265.6472E-03
-4.9700E-03,-1.5965258E+00,+279.0266E-03
-4.9600E-03,-1.5669654E+00,+297.1423E-03
-4.9500E-03,-1.5309353E+00,+316.1121E-03
-4.9400E-03,-1.5049053E+00,+331.0492E-03
